movieID,Year,Director,Actors,Languages
107408,1974,Leonid Bykov,Leonid Bykov|Sergei Podgornyj|Sergei Ivanov,Russian
107410,,,Natalya Guseva|Aleksei Fomkin|Ilya Naumov,Russian
107412,1967,Leonid Gayday,Aleksandr Demyanenko|Natalya Varley|Ruslan Akhmetov,Russian
107418,2011,Nicolás Goldbart,Daniel Hendler|Jazmín Stuart|Yayo Guridi,Spanish
107422,2012,Kevin Miller,Kevin Miller|Jonathan Phelps|Margie Phelps,English
107424,1990,Charles Philip Moore,Eric Larson|Francine Lapensée|Rufus Norris,English
107426,1986,Lamberto Bava,David Edwin Knight|Nancy Brilli|Coralina Cataldi-Tassoni,English|Italian
107434,,,David Fane|Craig Parker|Lesley-Ann Brandt,English
107436,2013,Vincenzo Natali,Abigail Breslin|Peter Outerbridge|Michelle Nolden,English
107445,1978,Jeremy Kagan,Richard Dreyfuss|Susan Anspach|Bonnie Bedelia,English
107447,2013,Quentin Dupieux,Mark Burnham|Eric Judor|Steve Little,English
107449,2008,Kirk R. Thatcher,Steve Whitmire|Dave Goelz|Bill Barretta,English
107456,1992,Al Waxman,Ben Cross|Kate Nelligan|Brian Dennehy,English
107458,1990,Strathford Hamilton,Matt Adler|Kristy Swanson|Burt Young,English
107460,1984,André Mélançon,Cédric Jourde|Marie-Pierre A. D'Amour|Julien Elie,French
107462,2013,Isaac Florentine,Scott Adkins|Kane Kosugi|Mika Hijii,English|Japanese
107466,1985,Henry Jaglom,Patrice Townsend|Henry Jaglom|Joanna Frank,English
107477,1978,Sergio Corbucci,Terence Hill|Bud Spencer|Luciano Catenacci,Italian|French
107484,2013,,Jon Alpert|Shari Springer Berman|Lorraine Bracco,English
107499,2012,Luis Mandoki,Joaquín Cosio|Greisy Mena|Fernando Moreno,Spanish
107501,2012,Kevin Mazur,Jennifer Aniston|Jennifer Lopez|Sarah Jessica Parker,English
107503,1957,Vincent J. Donehue,Mary Martin|John Raitt|William O'Neal,English
107516,2016,James Merendino,Ben Schnetzer|Devon Sawa|Machine Gun Kelly,English
107537,2011,Laurent Bouhnik,Déborah Révy|Hélène Zimmer|Gowan Didi,French
107539,2012,Sergey Loznitsa,Vladimir Svirskiy|Vladislav Abashin|Sergey Kolesov,Russian
107541,2013,Max Mayer,Sarah Bolger|Thomas Mann|James Marsden,English
107543,2011,Kjell Sundvall,Rolf Lassgård|Peter Stormare|Annika Nordin,Swedish
107548,2010,Paul Ziller,Brendan Fehr|Holly Elissa|Jodelle Ferland,English
107551,2011,Brian Brough,John Schneider|Danielle Chuchran|Paul D. Hunt,English
107555,2006,Asghar Farhadi,Hamid Farokhnezhad|Hediyeh Tehrani|Taraneh Alidoosti,Persian
107557,2012,Josh Schwartz,Victoria Justice|Johnny Knoxville|Chelsea Handler,English
107559,2011,Ian Fitzgibbon,Thomas Brodie-Sangster|Lilly Forgach|Ian Fitzgibbon,English
107561,2011,Anja Jacobs,Christian Ulmen|Lola Dockhorn|Lucas Reiber,German
107563,2011,Michael Damian,Katie McGrath|Roger Moore|Sam Heughan,English
107565,2013,Bora Dagtekin,Elyas M'Barek|Karoline Herfurth|Katja Riemann,German
107567,2013,Klaus Härö,Nina Hukkinen|Christian Lindroos|Alma Pöysti,Swedish|Russian|Finnish
107569,1972,Jörn Donner,Kirsti Wallasvaara|Jörn Donner|Meri Oravisto,Finnish
107573,2010,Aris Bafaloukas,Sotiris Pastras|Youlika Skafida|Yorgos Karamihos,Greek
107575,2010,Maxime Giroux,Jean-Sébastien Courchesne|Eliane Gagnon|Raphaël Lacaille,French
107577,2010,Olivier Coussemacq,Anaïs Demoustier|Pascal Greggory|Ludmila Mikaël,French
107579,2012,Saeed Soheili,Hamid Farokhnezhad|Sahar Ghoreishi|Naser Gitijaah,Persian
107581,2013,Ebrahim Sheibani,Mohammad Reza Forutan|Mahnaz Afshar|Saber Abar,Persian|Persian
107584,2003,Daniel Lind Lagerlöf,Jonas Karlsson|Livia Millhagen|Ingvar Hirdwall,Swedish
107589,2013,Harald Sicheritz,Natascha Berg|Wolfgang Böck|Alfred Dorfer,German
107591,2013,Simo Halinen,Leea Klemola|Peter Franzén|Ria Kataja,Finnish
107595,2012,Bernd Böhlich,Otto Sander|Angelica Domröse|Ralf Wolter,German
107601,2012,André Erkau,Wotan Wilke Möhring|Helen Woigk|Christine Schorn,German
107603,2012,Marco Petry,Max Riemelt|Anna Fischer|Jessica Schwarz,German
107610,1999,Mark Haber,Jason London|Missy Crider|Simon Westaway,English
107612,2013,Chris LaMartina,Paul Fahrenkopf|Aaron Henkin|Nicolette le Faye,English
107614,2013,Zach Clark,Anna Margaret Hollyman|Laura Lemar-Goldsborough|Lydia Hyslop,English
107617,2013,David Roach,Russell Crowe|Sara Eisen|Debra Meiburg,English
107619,2012,Peyman Moaadi,Saber Abar|Mahnaz Afshar|Vishka Asayesh,Persian
107621,2012,Mehdi Karampoor,Mahnaz Afshar|Borzou Arjmand|Farhad Aslani,Persian
107623,2013,Joel Gallen,Harry Belafonte|Tommy Chong|Chuck D.,English
107625,2013,Zhora Kryzhovnikov,Yuliya Aleksandrova|Anastasiya Dobakhova|Egor Koreshkov,Russian
107627,2013,Philipp Stölzl,Tom Payne|Stellan Skarsgård|Olivier Martinez,English
107630,2010,John Stalberg Jr.,Matt Bush|Sean Marquette|Adrien Brody,English
107632,1918,Ernst Lubitsch,Pola Negri|Harry Liedtke|Leopold von Ledebur,German
107634,1992,David Twohy,Jeff Daniels|Ariana Richards|Emilia Crow,English
107636,2013,Baillie Walsh,Bruce Springsteen|Mitchell A. S. Hallock|Koichi Murakami,English
107638,1975,Richard T. Heffron,James Whitmore|Sam Elliott|Ned Romero,English
107640,1999,Ebrahim Hatamikia,Parviz Parastui|Reza Kianian|Habib Rezaei,Persian
107643,2011,Bahram Tavakoli,Saber Abar|Negar Javaherian|Fatemah Motamed-Aria,Persian
107645,2013,Menno Meyjes,Thekla Reuten|Daan Schuurmans|Jacob Derwig,Dutch
107647,2007,Hannes Holm,Martina Haag|Nikolaj Coster-Waldau|Ellen Mattsson,Swedish
107649,2013,Alex van Warmerdam,Jan Bijvoet|Hadewych Minis|Jeroen Perceval,Dutch|English
107651,2013,Isaac Cravit,Annie Clark|Daniel Kash|Richard Clarkin,English
107653,2010,Andrew Ruhemann,Tim Minchin,English
107658,1987,Vladimir Grammatikov,Nick Pickard|Christian Bale|Timothy Bottoms,English
107662,1967,Kimiyoshi Yasuda,Shintarô Katsu|Shiho Fujimura|Yoshihiko Aoyama,Japanese
107664,1970,Don Taylor,Hugh O'Brian|Anne Francis|Marilyn Maxwell,English|Apache languages
107667,2011,Zacharias Mavroeidis,Mihalis Oikonomou|Katerina Mavrogiorgi|Kathrin Suckfiel,Greek|English
107669,2012,Sylvie Michel,Leo Bruckmann|Wilhelm Eilers|Karen Friesicke,German
107671,2012,Ektoras Lygizos,Yiannis Papadopoulos|Lila Baklesi|Vangelis Kommatas,Greek
107673,1969,Piero Schivazappa,Philippe Leroy|Dagmar Lassander|Lorenza Guerrieri,Italian
107675,2013,Stephen Reynolds,Danny Dyer|Vincent Regan|Roxanne McKee,English
107677,2013,Paul Hough,Paul McCarthy-Boyington|Eddie McGee|Trista Robinson,English
107682,1979,George P. Cosmatos,Roger Moore|Telly Savalas|David Niven,English
107684,2012,Michael J. Gallagher,Caitlin Gerard|Melanie Papalia|Shane Dawson,English
107686,2009,Sebastian Schipper,Milan Peschel|Marie Bäumer|André Hennicke,German
107690,1977,Rauni Mollberg,Olavi Ahonen|Lauri Arajuuri|Ossi Aronen,Finnish
107692,2013,Aleksi Mäkelä,Kari Hietalahti|Aake Kalliala|Jussi Vatanen,Finnish
107696,2012,Destin Cretton,Dominic Bogart|Alvaro Orlando|Tammy Minoff,English
107698,2010,Jonathan Nossiter,Charlotte Rampling|Bill Pullman|Irène Jacob,English|French|Portuguese
107700,2013,Jeffrey Schwarz,Divine|Michael Musto|Mark Payne,English
107702,2013,Peter Segal,Robert De Niro|Sylvester Stallone|Kim Basinger,English
107704,2013,Jon M. Chu,Justin Bieber|Scooter Braun|Ryan Good,English
107707,2004,Sanjay Gadhvi,Abhishek Bachchan|Uday Chopra|John Abraham,Hindi
107710,2013,Dori Berinstein,Woody Allen|Ann-Margret|Lucie Arnaz,English
107713,2007,Karen Soeters,Pamela Anderson|Elaine Hendrix|Bill Maher,English
107716,2012,Sam Kadi,Khaled Nabawy|Agnes Bruckner|Rizwan Manji,English|Arabic
107718,,,John Simm|Kelly Macdonald|Bill Nighy,English
107723,2007,Yoshiaki Kawajiri,Alistair Abell|Debi Mae West|Zachary Samuels,English
107725,2009,Michael Schwarz,Frances McDormand|Michael Pollan,English
107730,2009,Amy Rice,Barack Obama|Ronnie Cho|Tommy Vietor,English
107732,2006,Bruce Best,Anthony Warlow|David Hobson|John Bolton-Wood,English
107735,2012,Sasha Knezev,M.D. Gregory Alan Smith|Sasha Knezev,English
107737,2013,Henry Saine,Matthew Marsden|Kristanna Loken|Christian Pitre,English
107740,2000,Aleksi Mäkelä,Juha Veijonen|Outi Mäenpää|Kärt Tomingas,Finnish
107743,2013,Benjamin Turner,David Beckham|Nicky Butt|Ryan Giggs,English
107745,2013,Roel Reiné,Randy Orton|Tom Stevens|Brian Markinson,English
107747,1974,Luigi Batzella,Rita Calderoni|Stelio Candelli|James Harris,Italian
107752,1973,Lucio Fulci,Franco Nero|Virna Lisi|Fernando Rey,Italian
107754,2012,Kimmo Koskela,Kimmo Pohjonen|Samuli Kosminen|Timo Kämäräinen,Finnish|English
107756,2013,Stu Zicherman,Adam Scott|Richard Jenkins|Catherine O'Hara,English
107758,2013,Chris Nelson,June Diane Raphael|Casey Wilson|Jon Cryer,English
107762,1993,Charles Band,Tim Thomerson|Tracy Scoggins|Melissa Behr,English
107765,1991,Lyman Dayton,Bill Glasmann|Randall England|Tracy Fraim,English
107767,2008,Keven McAlester,Aaron Beal|Emanuel Brooks,English
107769,2014,Christopher Landon,Andrew Jacobs|Jorge Diaz|Gabrielle Walsh,English|Spanish
107771,2013,Jim Jarmusch,Tilda Swinton|Tom Hiddleston|Mia Wasikowska,English|French|Arabic|Turkish
107778,1971,Masaki Kobayashi,Tatsuya Nakadai|Komaki Kurihara|Wakako Sakai,Japanese
107780,,David Mallet,Elaine Paige|John Mills|Ken Page,English
107782,1934,Karl Hartl,Hans Albers|Friedrich Kayßler|Brigitte Helm,German
107827,2002,Tony Gatlif,Oscar Copp|Lou Rech|Tchavolo Schmitt,French|Romany
107836,1967,Clark Jones,Ethel Merman|Bruce Yarnell|Rufus Smith,English
107840,2008,Michael Feifer,Kane Hodder|Amy Lyndon|Odessa Rae,English
107842,1977,Robert M. Young,Bruce Davison|José Pérez|Nathan George,English
107846,1994,Charles Correll,Richard Dean Anderson|Beatie Edney|Peter Egan,English
107848,2011,Marisa Miller Wolfson,Marisa Miller Wolfson|Chloe Davis|Cody Tarlow,English
107851,,,Isak Férriz|David Selvas|Olalla Escribano,Catalan
107853,1974,M.S. Sathyu,Balraj Sahni|A.K. Hangal|Gita Siddharth,Urdu|Hindi
107855,1969,Gonzalo Suárez,Gonzalo Suárez|Yelena Samarina|José María Prada,Spanish
107858,2001,Scott Ziehl,Dan Aykroyd|Devon Gummersall|Amelia Heinle,English
107860,1989,David O'Malley,Paul Le Mat|Eileen Davidson|Marjorie Bransfield,English
107863,2006,Björn Br. Björnsson,Þröstur Leó Gunnarsson|Elva Ósk Ólafsdóttir|Helgi Björnsson,Icelandic
107865,1998,Anders Grönros,Lena Granhagen|Stellan Skarsgård|Pernilla August,Swedish
107867,2005,Martin Schmidt,Anne Birgitte Lind|Jakob Cedergren|Rebecca Løgstrup,Danish
107869,1981,Kevin Connor,Mark Harmon|Christopher Lee|Eddie Albert,English
107875,1972,George Armitage,Bernie Casey|Pam Grier|Lisa Moore,English
107877,1969,Jim O'Connolly,James Franciscus|Gila Golan|Richard Carlson,English|Spanish
107879,1965,Curtis Harrington,Basil Rathbone|Faith Domergue|John Bix,English
107881,2012,Laura Archibald,Susan Sarandon|Happy Traum|Tom Bernadin,English
107883,2013,Ritesh Batra,Irrfan Khan|Nimrat Kaur|Nawazuddin Siddiqui,Hindi|English
107885,2012,Boudewijn Koole,Rick Lens|Loek Peters|Cahit Ölmez,Dutch
107890,1929,Leo McCarey,Stan Laurel|Oliver Hardy|Tom Kennedy,English
107894,1980,Robert Emenegger,Gordon De Vol|Jacqueline Ray|Jackson Bostwick,English
107897,1995,Zale Dalen,Billy Blanks|Jalal Merhi|Wolf Larson,English
107899,1995,Rick Avery,Jeff Speakman|James Brolin|Michael Shaner,English
107901,2007,Vincent Perez,David Duchovny|Lili Taylor|Olivia Thirlby,English
107903,1959,Konrad Wolf,Sasha Krusharska|Jürgen Frohriep|Erik S. Klein,Bulgarian|German|Greek|Ladino
107906,2012,Ralf Huettner,Katja Riemann|Vladimir Burlakov|Armin Rohde,German|Russian|English
107910,2013,Lawrence Shapiro,Charles Adler|Pamela Adlon|Carlos Alazraqui,
107912,2003,Ari Taub,Daniel Asher|Brian Bancale|C.J. Barkus,English|German|Italian
107914,1980,Vernon Zimmerman,Dennis Christopher|Tim Thomerson|Gwynne Gilford,English
107916,2014,Jalil Lespert,Pierre Niney|Guillaume Gallienne|Charlotte Le Bon,French|English|Russian|Arabic|Japanese
107919,2010,Fabrice Genestal,Gilles Lellouche|Vahina Giocante|Qamar Abbas,French|English
107928,2002,Michel Blanc,Charlotte Rampling|Jacques Dutronc|Carole Bouquet,French|English|German|Italian
107947,1991,Luis Estrada,Eduardo Toussaint|Jorge Poza|Alan Gutiérrez,Spanish
107949,2013,Ralph Fiennes,Ralph Fiennes|Felicity Jones|Kristin Scott Thomas,English|French
107951,2013,Reshef Levi,Sasson Gabai|Moni Moshonov|Patrick Stewart,Hebrew|English
107953,2013,Masahiro Hosoda,Masako Nozawa|Hiromi Tsuru|Ryô Horikawa,Japanese
107955,2011,Carlos Moreno,Manolo Cardona|Juana Acosta|Diego Cadavid,Spanish|English
107958,2013,Juan José Campanella,Gabriel Almirón|Federico Cecere|Ezequiel Cipols,Spanish|English
107960,2011,Jerry Daigle,Emily Donahoe|Christopher Meloni|Diane Neal,English
107962,2014,Mikael Salomon,Peter Facinelli|Dylan McDermott|Yuliya Snigir,English
107964,2008,Ji-woo Jung,Sang-kyeong Hwang|Ki-yong Jang|Hye-su Kim,Korean
107966,1987,James F. Collier,John Shepherd|Amerjit Deu|Alex Tetteh-Lartey,English
107970,2011,Isabelle Clarke,Anouchka Delon|Patrick Buisson|Gisèle Guillemot,French
107972,1935,Wesley Ruggles,Claudette Colbert|Fred MacMurray|Ray Milland,English
107974,1935,Wesley Ruggles,Claudette Colbert|Fred MacMurray|Robert Young,English
107976,1948,Claude Binyon,Claudette Colbert|Fred MacMurray|Rita Johnson,English
107978,2013,Hirokazu Koreeda,Masaharu Fukuyama|Machiko Ono|Yôko Maki,Japanese
107980,2013,Jonathan Teplitzky,Colin Firth|Nicole Kidman|Stellan Skarsgård,English|Japanese
107982,2012,Mark Atkins,Corin Nemec|Brooke Hogan|Vanessa Evigan,English
107984,1954,Fred F. Sears,Philip Carey|Audrey Totter|Douglas Kennedy,English
107987,2013,Oliver Hirschbiegel,Naomi Watts|Naveen Andrews|Cas Anvar,English
107990,2012,Michel Gondry,Michael Brodie|Teresa Lynn|Raymond Delgado,English
107997,2013,Jim Mickle,Bill Sage|Ambyr Childers|Julia Garner,English
107999,1991,Mitsuo Hashimoto,Masako Nozawa|Toshio Furukawa|Mayumi Tanaka,Japanese
108001,2005,Jörg Bundschuh,J.J. Cale|Eric Clapton|Rocky Frisco,German|English
108003,1934,W.S. Van Dyke,Robert Montgomery|Joan Crawford|Clark Gable,English
108005,1956,W. Merle Connell,Joy Reynolds|Geri Moffatt|Marko Perri,English
108007,1938,Harry Revier,Shirley Mills|Bob Bollinger|Warner Richmond,English
108010,1947,William A. Wellman,James Stewart|Jane Wyman|Kent Smith,English
108012,1991,Mary Lambert,Kelly McGillis|Jon DeVries|Adrian Pasdar,English
108014,2005,Vincent Ward,Samantha Morton|Kiefer Sutherland|Cliff Curtis,English|Maori
108016,2011,Amit Gupta,Michael Sheen|Andrea Riseborough|Iwan Rheon,English
108041,2013,Guillaume Gallienne,Guillaume Gallienne|André Marcon|Françoise Fabian,French|English|Spanish|German
108043,2013,Joey Figueroa,John Milius|Ethan Milius|Amanda Milius,English
108046,1930,Michael Curtiz,Ben Lyon|Harry Langdon|Lotti Loder,English|French|German
108048,1967,Phil Karlson,Inger Stevens|Glenn Ford|Paul Petersen,English
108050,2007,Mehdi Charef,Mohamed Faouzi Ali Cherif|Thomas Millet|Tolga Cayir,French
108052,2002,Christophe Honoré,Yaniss Lespert|Pierre Mignard|Marie Bunel,French
108054,2013,Aleksandr Veledinskiy,Konstantin Khabenskiy|Elena Lyadova|Aleksandr Robak,Russian
108056,,,Junko Takeuchi|Takuya Eguchi|Natsuki Aikawa,English|Japanese
108063,1999,Tomas Alfredson,Robert Gustafsson|Jonas Inde|Johan Rheborg,Swedish|Estonian|English
108065,2006,Hans Petter Moland,Kristoffer Joner|Ane Dahl Torp|Anne Ryg,Norwegian
108070,2008,Kevin VanHook,Howard Berger|Rob Bottin|Josh Brolin,English
108072,1989,Michael A. Simpson,Clark Brandon|Randal Patrick|Tracy Griffith,English
108074,1995,David Jablin,Andrew Dice Clay|Denis Leary|Joe Mantegna,English
108076,2013,Timothy Wheeler,Diana Nyad|Bonnie Stoll|Luke Tipple,English
108078,2013,Cédric Klapisch,Romain Duris|Audrey Tautou|Cécile De France,French|English|Spanish|Chinese|Yiddish
108085,2013,Dennis Iliadis,Rhys Wakefield|Logan Miller|Ashley Grace,English
108088,2013,Per Fly,Edda Magnason|Sverrir Gudnason|Kjell Bergqvist,Swedish|English
108090,1996,Shigeyasu Yamauchi,Masako Nozawa|Hiromi Tsuru|Naoki Tatsuta,Japanese
108092,2006,Ulli Lommel,Jillian Swanson|Jack Quinn|Victoria Ullmann,English
108095,2001,Kar-Wai Wong,Clive Owen|Mickey Rourke|Adriana Lima,English|Portuguese
108097,2007,Kar-Wai Wong,Amélie Daure|Gianpaolo Lupori|Stefan Morawietz,French|Russian
108100,2010,James Dirschberger,Dyan Dwyer|Joanne Dwyer|R. Budd Dwyer,English
108120,2012,Vincent Kesteloot,Alan Shearman|Thomas Lee|Cinda Adams,English
108125,1945,William Nigh,Kay Francis|Paul Kelly|Otto Kruger,English
108127,2011,Mark Atkins,Dylan Jones|Cecily Fay|Feth Greenwood,English
108130,2006,Rasool Mollagholi Poor,Golshifteh Farahani|Hosein Yari|Jamshid Hashempur,Persian|Armenian
108132,2012,Bahman Ghobadi,Behrouz Vossoughi|Monica Bellucci|Yilmaz Erdogan,Persian|Turkish|English
108134,2004,Kamal Tabrizi,Parviz Parastui|Bahram Ibrahimi|Shahrokh Foroutanian,Persian
108136,1956,Morris Engel,Lori March|Gerald S. O'Loughlin|Cathy Dunn,English
108138,2016,André Faria,Renato Borghi|Carlos Gregório|Renato Dobal,Portuguese
108141,2012,Scott W. McKinlay,Brian Kolodziej|Amy Wehrell|Gerald Emerick,English
108143,2013,Zachary Heinzerling,Ushio Shinohara|Noriko Shinohara|Alex Shinohara,English|Japanese
108146,2012,Nick Lyon,Ethan Suplee|Mariel Hemingway|LeVar Burton,English
108149,2013,Frederick Wiseman,,English
108151,1996,George Schaefer,Harry Anderson|Leslie Nielsen|Swoosie Kurtz,English
108153,2012,Timothy Lanzone,Danny Barclay|Eric Bloom|David John Cole,English
108156,2014,Tim Story,Ice Cube|Kevin Hart|Tika Sumpter,English|Ukrainian
108158,1932,George Archainbaud,Edna May Oliver|Robert Armstrong|James Gleason,English
108160,2011,Robert Lieberman,Vinay Virmani|Camilla Belle|Russell Peters,English|Panjabi
108186,1999,Peter Kuran,William Shatner,English
108188,2014,Kenneth Branagh,Chris Pine|Kevin Costner|Keira Knightley,English|Russian
108190,2014,Neil Burger,Shailene Woodley|Theo James|Kate Winslet,English|Spanish
108192,2007,Wes Anderson,Jason Schwartzman|Natalie Portman|Waris Ahluwalia,English|French
108194,1994,Kon Ichikawa,Ken Takakura|Kiichi Nakai|Rie Miyazawa,Japanese
108196,1983,Jerry Jameson,Lee Majors|Hal Linden|Lauren Hutton,English
108200,2014,Peter Howitt,Dominic Cooper|Samuel L. Jackson|Gloria Reuben,English
108202,1986,John Heyn,,English
108209,2011,Fred Louf,Pierre Niney|Audrey Bastien|Lou de Laâge,French
108212,2014,Bertrand Bonello,Gaspard Ulliel|Jérémie Renier|Louis Garrel,French|English
108214,1983,Yves Boisset,Gérard Lanvin|Michel Piccoli|Marie-France Pisier,French
108216,2013,Ben Howling,Andy Rodoreda|Alison Gallagher|Ruth Venn,
108218,1934,Dorothy Davenport,Helen Foster|Nell O'Day|Glen Boles,English
108220,2013,Jehane Noujaim,Ahmed Hassan|Khalid Abdalla|Magdy Ashour,Arabic|English
108237,2012,Alain Chabat,Jamel Debbouze|Alain Chabat|Fred Testot,French
108239,1990,Rockne S. O'Bannon,Ally Sheedy|Lauren Hutton|Michael O'Keefe,English
108241,1981,Frank LaLoggia,Stefan Arngrim|Elizabeth Hoffman|Kathleen Rowe McAllen,English
108243,2014,Matt Bettinelli-Olpin,Allison Miller|Zach Gilford|Sam Anderson,English|Spanish|Latin
108246,2014,Peter Thorwarth,Moritz Bleibtreu|Axel Stein|Jasmin Gerat,German|English|Dutch|Albanian
108248,2013,Eric Crosland,Callum Pettit|Kye Petersen|J.P. Auclair,English
108250,2004,Ineke Houtman,Josefien Hendriks|Liesbeth Kamerling|Victoria Koblenko,Dutch
108253,2007,Michael Winnick,James Marsters|Tony Todd|Marc Winnick,English
108255,1989,Yoshikazu Yasuhiko,Katsuhide Uekusa|Ben Fairman|Yûko Mizutani,Japanese|English
108257,1957,Jacques Becker,Robert Lamoureux|Liselotte Pulver|O.E. Hasse,French|English|German|Italian
108261,1996,Roger Christian,Sam Elliott|Charles Martin Smith|Kelly Benson,English
108265,1964,William Castle,Robert Taylor|Barbara Stanwyck|Judi Meredith,English
108267,2012,Dieudonné,Dieudonné|Jacky|Olivier Girard,French
108271,2004,Dave Thomas,Dan Aykroyd|Lynda Boyd|Christine Chatelain,English|Ukrainian
108280,2012,Katie Aselton,Katie Aselton|Lake Bell|Kate Bosworth,English
108282,1990,Robert Resnikoff,Lou Diamond Phillips|Tracy Griffith|Jeff Kober,English
108285,2010,Julien Leclercq,Vincent Elbaz|Grégori Derangère|Mélanie Bernier,French|Arabic
108287,2012,Jonathan A. Rosenbaum,Allie Bertram|Garrett Clayton|Karen Olivo,English
108289,2006,Peter Markle,Jeffrey Nordling|Brennan Elliott|Kendall Cross,Arabic|English
108311,1946,Jean Negulesco,John Garfield|Geraldine Fitzgerald|Walter Brennan,English
108313,2000,Frank Pierson,James Woods|Ann Marin|Craig T. Nelson,English
108316,2006,John E. Hudgens,Mike Price|Joseph Fotinos|George 'E-Gor' Chastain,English
108318,2013,David M. Rosenthal,Sam Rockwell|Jeffrey Wright|Kelly Reilly,English
108328,2006,Anders Nilsson,Oldoz Javidi|Bahar Pars|Mina Azarian,Swedish
108330,1999,Anders Nilsson,Jakob Eklund|Peter Andersson|Marie Richardson,Swedish
